timestamp,user_id,action,patient_uhid,patient_aadhar,resource,sensitive_data_accessed,justification,ip_address,location,device,status,risk_score
2026-02-17T08:52:06.770731,MED0077,discharge_patient,UHID119536,2168 1753 8429,patient_records,True,Treatment,103.93.170.133,Mumbai,Mobile,success,71
2026-01-05T08:59:06.770737,MED0067,ayushman_verify,UHID769406,8494 9665 9590,imaging,True,Consultation,117.143.4.224,Surat,Mobile,success,72
2026-01-20T21:02:06.770742,MED0051,view_patient_record,UHID287367,7829 4792 6668,lab_results,True,Treatment,117.34.176.90,Ahmedabad,Hospital Workstation,success,52
2026-01-05T09:26:06.770747,MED0017,view_lab_results,UHID726601,5954 4184 5378,lab_results,True,Follow-up,106.134.36.98,Delhi,Mobile,success,44
2026-01-06T11:11:06.770753,MED0013,emergency_access,UHID326130,3323 8405 9424,billing,True,Treatment,117.63.205.190,Coimbatore,Tablet,success,29
2026-02-05T18:37:06.770758,MED0016,prescribe_medication,UHID696584,3685 9593 6783,imaging,True,Emergency,117.160.225.108,Coimbatore,Hospital Workstation,success,43
2026-02-11T15:19:06.770764,MED0062,view_patient_record,UHID105568,4226 6885 6444,imaging,True,Emergency,103.45.250.183,Surat,Hospital Workstation,success,42
2026-02-01T11:49:06.770770,MED0146,ayushman_verify,UHID536164,6093 5673 6569,prescriptions,True,Treatment,115.246.119.215,Hyderabad,Mobile,success,50
2026-02-13T22:15:06.770775,MED0086,prescribe_medication,UHID240016,9845 9889 7083,billing,True,Treatment,115.30.73.97,Visakhapatnam,Hospital Workstation,success,2
2026-01-08T00:16:06.770780,MED0110,view_patient_record,UHID790516,8971 3967 5310,lab_results,True,Follow-up,117.218.54.90,Lucknow,Tablet,success,100
2025-12-22T04:10:06.770785,MED0032,view_patient_record,UHID278454,5796 9446 1626,imaging,True,Follow-up,1.20.84.71,Nagpur,Tablet,success,10
2026-02-13T01:51:06.770791,MED0050,discharge_patient,UHID440470,2848 4403 3675,patient_records,True,Follow-up,106.230.100.76,Chennai,Hospital Workstation,success,67
2026-01-18T15:41:06.770796,MED0081,prescribe_medication,UHID264775,8447 4137 9815,billing,True,Consultation,103.30.220.44,Chandigarh,Mobile,success,79
2025-12-29T02:39:06.770801,MED0082,update_diagnosis,UHID100372,8927 9329 1771,prescriptions,True,Emergency,103.148.60.207,Bangalore,Hospital Workstation,success,21
2025-12-23T11:08:06.770806,MED0083,ayushman_verify,UHID471700,1699 2201 1587,imaging,True,Consultation,103.110.158.216,Chandigarh,Hospital Workstation,success,25
2026-01-09T16:00:06.770811,MED0052,ayushman_verify,UHID597135,8359 1268 6644,lab_results,True,Treatment,123.223.229.43,Kanpur,Mobile,success,33
2026-01-15T07:38:06.770816,MED0069,update_diagnosis,UHID460901,1913 3784 4669,imaging,True,Follow-up,27.92.139.150,Vadodara,Mobile,success,24
2026-02-07T10:08:06.770822,MED0077,view_patient_record,UHID175858,1812 2502 8215,patient_records,True,Consultation,123.120.116.121,Kanpur,Hospital Workstation,success,100
2026-01-12T15:20:06.770827,MED0121,view_patient_record,UHID989067,9133 9132 1572,imaging,True,Follow-up,115.190.112.24,Bangalore,Hospital Workstation,success,51
2026-02-11T11:45:06.770832,MED0029,update_diagnosis,UHID132689,9960 3688 5814,patient_records,True,Emergency,103.254.120.205,Vadodara,Hospital Workstation,success,53
2026-02-18T12:41:06.770838,MED0015,view_patient_record,UHID151789,2179 8576 4363,prescriptions,True,Follow-up,103.137.131.209,Lucknow,Hospital Workstation,success,82
2026-02-07T15:06:06.770843,MED0048,view_lab_results,UHID570687,6993 2492 7997,patient_records,True,Follow-up,106.215.131.150,Indore,Mobile,success,33
2026-01-10T19:38:06.770848,MED0062,ayushman_verify,UHID260553,3264 4100 8371,lab_results,True,Treatment,115.233.204.75,Pune,Tablet,success,49
2025-12-21T17:34:06.770854,MED0030,ayushman_verify,UHID410941,7516 5059 5558,imaging,True,Follow-up,117.118.178.139,Mumbai,Hospital Workstation,success,79
2026-01-30T11:34:06.770859,MED0128,ayushman_verify,UHID734413,2399 8645 1259,lab_results,True,Follow-up,117.199.251.136,Bangalore,Tablet,success,52
2025-12-24T04:43:06.770864,MED0066,discharge_patient,UHID430334,8790 2143 5238,billing,True,Emergency,117.95.167.232,Vadodara,Hospital Workstation,denied,79
2026-01-12T13:02:06.770869,MED0035,discharge_patient,UHID817361,4830 2229 2237,patient_records,True,Emergency,106.185.140.122,Chandigarh,Hospital Workstation,success,99
2025-12-30T05:09:06.770874,MED0128,discharge_patient,UHID588203,9321 3430 4648,prescriptions,True,Follow-up,106.119.6.234,Jaipur,Hospital Workstation,success,29
2026-02-19T01:07:06.770880,MED0088,view_lab_results,UHID892495,4037 4544 3846,lab_results,True,Follow-up,1.174.238.75,Kochi,Mobile,denied,56
2026-01-15T13:17:06.770885,MED0106,prescribe_medication,UHID632969,7008 7947 4079,patient_records,True,Consultation,106.90.87.122,Bhopal,Tablet,success,36
2026-02-05T14:24:06.770890,MED0023,ayushman_verify,UHID131837,3513 6812 6938,lab_results,True,Follow-up,106.36.60.191,Delhi,Mobile,success,44
2026-02-04T18:22:06.770895,MED0083,discharge_patient,UHID330156,8415 1523 4676,lab_results,True,Consultation,106.217.196.164,Delhi,Tablet,success,38
2026-02-18T11:26:06.770900,MED0097,update_diagnosis,UHID441572,2244 1363 4217,imaging,True,Treatment,106.86.29.32,Kolkata,Mobile,success,41
2026-01-27T03:37:06.770905,MED0053,view_patient_record,UHID527148,2514 1825 1111,patient_records,True,Treatment,103.96.33.166,Vadodara,Tablet,success,44
2026-01-28T19:57:06.770911,MED0075,emergency_access,UHID824543,7465 2129 5749,patient_records,True,Emergency,49.61.185.30,Mumbai,Tablet,success,4
2026-01-31T06:35:06.770916,MED0062,discharge_patient,UHID629187,7023 4281 5211,billing,True,Follow-up,27.148.90.70,Ahmedabad,Tablet,success,30
2026-01-15T14:37:06.770922,MED0002,view_patient_record,UHID565761,2270 7430 7936,prescriptions,True,Consultation,123.241.150.206,Hyderabad,Hospital Workstation,success,44
2026-01-21T15:13:06.770927,MED0005,update_diagnosis,UHID481684,3733 9785 5884,lab_results,True,Emergency,103.136.11.223,Surat,Tablet,success,55
2025-12-23T02:19:06.770932,MED0003,prescribe_medication,UHID358304,5101 9754 9051,prescriptions,True,Consultation,117.112.99.204,Mumbai,Mobile,success,58
2026-01-21T00:41:06.770937,MED0016,emergency_access,UHID668810,1787 1794 8618,billing,True,Treatment,27.82.71.190,Visakhapatnam,Mobile,success,8
2026-02-19T03:26:06.770942,MED0107,prescribe_medication,UHID189558,7746 1163 1230,prescriptions,True,Treatment,115.82.219.107,Nagpur,Mobile,success,22
2026-01-16T02:32:06.770948,MED0026,ayushman_verify,UHID555877,6168 4861 1937,prescriptions,True,Follow-up,106.133.52.146,Visakhapatnam,Hospital Workstation,success,10
2026-01-09T22:34:06.770953,MED0139,discharge_patient,UHID999251,5491 2224 3747,imaging,True,Follow-up,123.54.196.113,Indore,Tablet,success,15
2026-01-12T04:42:06.770957,MED0021,view_patient_record,UHID922843,4444 4482 4135,patient_records,True,Consultation,1.26.227.155,Nagpur,Tablet,success,33
2026-01-02T17:56:06.770962,MED0142,view_patient_record,UHID235983,5436 4246 2364,lab_results,True,Treatment,106.182.205.42,Coimbatore,Tablet,success,36
2026-01-26T07:08:06.770967,MED0047,prescribe_medication,UHID283653,7708 1587 1144,prescriptions,True,Consultation,117.249.226.200,Kochi,Hospital Workstation,success,0
2026-01-29T20:41:06.770972,MED0051,update_diagnosis,UHID339937,6839 4365 1079,lab_results,True,Consultation,103.54.172.36,Ahmedabad,Mobile,success,75
2026-02-17T14:36:06.770978,MED0014,emergency_access,UHID914418,4997 9577 1365,imaging,True,Consultation,49.195.116.96,Delhi,Mobile,success,44
2025-12-23T00:36:06.770983,MED0050,ayushman_verify,UHID314821,6650 3063 2685,patient_records,True,Treatment,117.255.54.95,Nagpur,Hospital Workstation,success,31
2026-01-04T21:38:06.770988,MED0048,update_diagnosis,UHID746300,9961 4424 4562,billing,True,Follow-up,1.37.40.215,Kanpur,Mobile,denied,62
2026-01-25T12:53:06.770994,MED0043,prescribe_medication,UHID978498,5951 3362 5540,patient_records,True,Follow-up,115.103.176.136,Jaipur,Tablet,success,20
2026-01-19T13:25:06.770998,MED0040,discharge_patient,UHID329838,2144 5338 2254,prescriptions,True,Consultation,1.240.166.158,Bhopal,Tablet,success,69
2026-02-08T18:43:06.771003,MED0038,view_lab_results,UHID248906,6908 5882 3134,patient_records,True,Follow-up,123.144.141.136,Kochi,Hospital Workstation,success,23
2026-01-22T07:32:06.771008,MED0024,view_lab_results,UHID418803,6967 8765 5564,prescriptions,True,Consultation,103.52.207.119,Kolkata,Hospital Workstation,success,73
2026-01-18T18:44:06.771012,MED0046,update_diagnosis,UHID526511,3054 9070 6177,billing,True,Emergency,27.31.226.90,Bhopal,Hospital Workstation,success,43
2025-12-29T14:50:06.771017,MED0020,update_diagnosis,UHID204746,5196 7485 7875,lab_results,True,Consultation,27.189.182.6,Vadodara,Tablet,success,39
2026-02-09T01:14:06.771022,MED0094,update_diagnosis,UHID677732,6795 2015 8349,prescriptions,True,Emergency,117.93.102.169,Surat,Hospital Workstation,success,100
2026-02-17T09:29:06.771026,MED0039,view_lab_results,UHID117667,1403 8666 2391,billing,True,Consultation,123.33.14.104,Chennai,Hospital Workstation,success,49
2026-02-04T16:06:06.771031,MED0122,prescribe_medication,UHID762474,3577 1567 6248,patient_records,True,Consultation,1.48.196.26,Lucknow,Tablet,success,49
2026-01-22T22:18:06.771036,MED0003,view_lab_results,UHID648868,9851 1745 9003,lab_results,True,Emergency,1.82.100.197,Bhopal,Mobile,success,65
2026-02-13T13:32:06.771041,MED0005,view_patient_record,UHID940717,9301 8415 2194,prescriptions,True,Consultation,106.124.15.21,Lucknow,Mobile,success,92
2026-01-25T03:35:06.771046,MED0107,ayushman_verify,UHID954072,2842 7911 9629,lab_results,True,Treatment,117.154.42.155,Kolkata,Mobile,success,88
2025-12-22T23:11:06.771051,MED0134,update_diagnosis,UHID760164,7291 1030 1268,prescriptions,True,Consultation,115.66.50.27,Mumbai,Tablet,success,59
2025-12-22T13:43:06.771055,MED0003,view_lab_results,UHID152491,5707 6363 4409,imaging,True,Emergency,49.79.148.109,Kochi,Tablet,success,35
2026-02-04T17:59:06.771060,MED0089,discharge_patient,UHID621513,1454 8331 5138,prescriptions,True,Emergency,123.171.61.112,Hyderabad,Tablet,success,17
2026-01-02T18:37:06.771065,MED0108,view_lab_results,UHID145582,5834 2139 5281,billing,True,Consultation,103.28.116.24,Visakhapatnam,Tablet,success,50
2026-01-22T14:20:06.771070,MED0117,emergency_access,UHID402150,5346 1524 4106,billing,True,Emergency,49.112.119.202,Indore,Mobile,success,70
2025-12-27T07:50:06.771075,MED0126,ayushman_verify,UHID638020,1555 6653 5170,prescriptions,True,Treatment,123.220.155.170,Pune,Mobile,success,20
2026-02-05T15:46:06.771079,MED0091,ayushman_verify,UHID801726,6093 2403 1703,imaging,True,Emergency,106.178.139.159,Visakhapatnam,Mobile,success,62
2026-01-04T15:39:06.771084,MED0148,discharge_patient,UHID268514,9342 4106 2371,billing,True,Consultation,49.107.55.151,Surat,Tablet,success,26
2026-02-16T06:27:06.771090,MED0004,discharge_patient,UHID222257,5798 6051 9693,imaging,True,Treatment,115.142.56.10,Indore,Tablet,success,53
2026-02-18T01:47:06.771094,MED0045,view_patient_record,UHID356936,8028 8648 5161,prescriptions,True,Follow-up,117.181.188.125,Chandigarh,Tablet,success,70
2026-01-06T16:25:06.771099,MED0049,view_patient_record,UHID115112,5747 2095 9214,imaging,True,Consultation,49.89.239.156,Chennai,Tablet,success,4
2025-12-29T05:52:06.771104,MED0130,emergency_access,UHID603761,1520 1795 6061,imaging,True,Emergency,103.50.150.66,Ahmedabad,Tablet,denied,76
2026-02-05T14:52:06.771109,MED0080,view_lab_results,UHID956169,1060 4278 6332,patient_records,True,Follow-up,27.195.144.101,Kolkata,Tablet,success,27
2026-01-10T02:28:06.771114,MED0075,ayushman_verify,UHID342397,6963 4701 4428,lab_results,True,Follow-up,117.205.240.3,Kolkata,Hospital Workstation,success,83
2026-02-16T15:04:06.771118,MED0026,update_diagnosis,UHID155520,6890 2080 4216,patient_records,True,Emergency,117.225.104.226,Kolkata,Tablet,success,39
2026-02-03T22:02:06.771123,MED0150,update_diagnosis,UHID918898,4961 8166 8637,prescriptions,True,Follow-up,117.12.62.247,Delhi,Tablet,success,55
2026-02-17T05:42:06.771128,MED0012,prescribe_medication,UHID815537,3109 3767 7093,prescriptions,True,Consultation,27.186.60.152,Visakhapatnam,Hospital Workstation,success,47
2026-01-18T09:34:06.771132,MED0014,update_diagnosis,UHID846645,6411 4804 8699,billing,True,Consultation,49.54.253.41,Chandigarh,Tablet,success,89
2026-01-24T01:03:06.771137,MED0121,view_patient_record,UHID549523,7089 1686 1302,patient_records,True,Treatment,115.61.245.82,Surat,Mobile,success,72
2026-01-07T18:24:06.771142,MED0051,emergency_access,UHID464914,6038 6877 3777,imaging,True,Treatment,115.93.146.198,Delhi,Hospital Workstation,success,89
2026-01-16T02:16:06.771147,MED0137,discharge_patient,UHID396944,3906 6480 7661,patient_records,True,Treatment,115.98.43.145,Kolkata,Mobile,success,1
2025-12-26T15:34:06.771152,MED0109,update_diagnosis,UHID244026,2707 1530 6116,lab_results,True,Treatment,106.125.137.6,Surat,Mobile,success,27
2026-01-21T10:21:06.771156,MED0005,discharge_patient,UHID569461,5921 7327 6117,patient_records,True,Follow-up,106.93.97.133,Coimbatore,Mobile,success,48
2026-01-23T13:26:06.771161,MED0056,emergency_access,UHID885160,6434 4679 6329,imaging,True,Follow-up,27.205.107.89,Jaipur,Tablet,success,64
2026-01-12T22:45:06.771166,MED0091,view_lab_results,UHID658788,7183 9707 4366,imaging,True,Emergency,123.18.215.172,Bangalore,Mobile,success,58
2026-01-05T16:51:06.771172,MED0041,ayushman_verify,UHID567349,3519 1866 4675,prescriptions,True,Follow-up,103.146.195.59,Jaipur,Tablet,success,26
2025-12-24T09:42:06.771177,MED0056,view_lab_results,UHID926044,4494 1396 7576,prescriptions,True,Consultation,106.161.133.171,Coimbatore,Hospital Workstation,success,93
2025-12-25T03:36:06.771182,MED0076,view_patient_record,UHID173762,6808 7897 2544,patient_records,True,Emergency,123.120.174.39,Bangalore,Hospital Workstation,success,2
2026-01-07T19:52:06.771187,MED0074,emergency_access,UHID532184,1339 5667 3247,prescriptions,True,Emergency,123.132.179.76,Visakhapatnam,Mobile,success,10
2025-12-31T01:33:06.771193,MED0114,prescribe_medication,UHID166871,3688 9035 6044,lab_results,True,Emergency,123.115.141.152,Kochi,Mobile,success,89
2026-01-18T23:07:06.771198,MED0098,view_patient_record,UHID777290,5680 3393 3161,imaging,True,Consultation,49.243.83.156,Coimbatore,Tablet,success,7
2026-02-18T18:33:06.771203,MED0091,prescribe_medication,UHID482528,7211 3264 9775,patient_records,True,Follow-up,115.136.197.61,Indore,Tablet,success,83
2026-01-26T20:57:06.771209,MED0034,update_diagnosis,UHID871666,6409 2976 4288,patient_records,True,Emergency,1.64.85.99,Delhi,Tablet,success,83
2026-01-03T02:10:06.771214,MED0040,prescribe_medication,UHID388566,9585 4161 7303,lab_results,True,Emergency,49.226.27.208,Coimbatore,Tablet,success,13
2025-12-26T01:40:06.771219,MED0098,emergency_access,UHID439076,1361 8517 4284,lab_results,True,Follow-up,106.44.120.129,Visakhapatnam,Tablet,success,44
2026-01-27T04:51:06.771225,MED0074,prescribe_medication,UHID624679,2516 7658 5670,lab_results,True,Treatment,106.138.172.46,Kolkata,Mobile,success,15
2026-02-02T12:55:06.771230,MED0043,prescribe_medication,UHID340566,8799 7526 4596,billing,True,Consultation,115.162.199.130,Jaipur,Mobile,success,43
2026-01-30T04:36:06.771235,MED0008,ayushman_verify,UHID848266,4824 8433 7903,patient_records,True,Emergency,103.244.11.108,Lucknow,Tablet,success,23
2026-02-09T18:50:06.771240,MED0084,discharge_patient,UHID774267,7170 8645 1943,prescriptions,True,Consultation,1.17.148.99,Hyderabad,Tablet,success,93
2026-01-20T14:47:06.771246,MED0121,update_diagnosis,UHID852262,4082 1097 8800,billing,True,Emergency,103.129.121.169,Mumbai,Hospital Workstation,success,60
2025-12-22T06:13:06.771251,MED0031,ayushman_verify,UHID739546,4350 1733 5578,lab_results,True,Treatment,1.90.247.192,Coimbatore,Mobile,success,35
2026-01-28T20:15:06.771256,MED0085,ayushman_verify,UHID603709,1905 2147 5546,billing,True,Treatment,106.143.39.89,Indore,Tablet,success,6
2026-01-26T10:57:06.771261,MED0106,ayushman_verify,UHID275320,6971 2813 7437,imaging,True,Follow-up,106.73.11.38,Kochi,Tablet,success,74
2026-02-07T05:55:06.771267,MED0093,update_diagnosis,UHID852798,9969 6804 4699,billing,True,Emergency,117.235.176.40,Chennai,Hospital Workstation,success,18
2025-12-24T05:06:06.771272,MED0001,emergency_access,UHID873524,5499 1341 5622,imaging,True,Emergency,49.38.26.32,Chennai,Hospital Workstation,success,17
2026-02-19T12:33:06.771277,MED0041,update_diagnosis,UHID120090,7168 2587 4255,billing,True,Consultation,123.166.229.254,Hyderabad,Hospital Workstation,success,77
2026-02-04T18:31:06.771282,MED0144,view_lab_results,UHID163739,6619 2173 5977,imaging,True,Follow-up,106.134.84.67,Coimbatore,Tablet,success,79
2026-01-18T05:10:06.771287,MED0010,emergency_access,UHID724366,4720 4113 4505,imaging,True,Treatment,49.205.233.138,Surat,Mobile,success,24
2026-02-19T00:41:06.771292,MED0123,update_diagnosis,UHID471507,9352 2214 6735,imaging,True,Emergency,49.95.21.71,Vadodara,Tablet,success,100
2026-01-22T18:04:06.771297,MED0117,prescribe_medication,UHID489723,3750 2791 7874,lab_results,True,Follow-up,123.46.62.4,Kolkata,Hospital Workstation,success,60
2026-01-18T06:48:06.771303,MED0135,ayushman_verify,UHID290529,5424 2493 7435,imaging,True,Treatment,49.88.234.127,Chennai,Mobile,success,42
2026-01-14T09:17:06.771308,MED0041,view_patient_record,UHID925328,9260 6975 3766,lab_results,True,Emergency,115.133.9.242,Indore,Tablet,denied,19
2026-01-11T07:30:06.771314,MED0138,emergency_access,UHID340659,1421 6490 6338,prescriptions,True,Emergency,27.4.196.117,Kanpur,Tablet,success,73
2026-01-24T02:41:06.771319,MED0144,discharge_patient,UHID974647,4304 2252 9669,patient_records,True,Treatment,27.93.52.199,Indore,Hospital Workstation,success,18
2026-02-16T02:25:06.771324,MED0103,view_lab_results,UHID399809,5857 1554 2528,imaging,True,Emergency,27.74.82.95,Surat,Tablet,success,98
2025-12-29T18:46:06.771329,MED0048,prescribe_medication,UHID683743,7396 5115 4905,prescriptions,True,Emergency,123.113.224.189,Bangalore,Hospital Workstation,success,50
2026-02-09T07:25:06.771335,MED0074,ayushman_verify,UHID920300,6866 7720 7544,lab_results,True,Emergency,115.74.60.47,Ahmedabad,Hospital Workstation,success,52
2026-01-13T15:02:06.771340,MED0076,ayushman_verify,UHID994556,5379 7526 6664,patient_records,True,Emergency,49.78.2.3,Ahmedabad,Hospital Workstation,success,98
2026-01-16T00:46:06.771345,MED0076,view_lab_results,UHID352832,6977 7989 2598,billing,True,Consultation,27.133.46.190,Kochi,Hospital Workstation,success,75
2026-02-11T17:01:06.771350,MED0102,update_diagnosis,UHID778494,5132 1021 6127,imaging,True,Emergency,49.214.71.24,Kochi,Hospital Workstation,success,73
2025-12-21T16:52:06.771356,MED0067,view_lab_results,UHID716828,1440 1707 5344,lab_results,True,Follow-up,123.68.23.1,Nagpur,Mobile,success,65
2026-01-20T21:52:06.771361,MED0031,emergency_access,UHID279117,6166 7773 1833,imaging,True,Emergency,123.90.212.195,Chandigarh,Hospital Workstation,denied,92
2026-01-12T07:39:06.771367,MED0110,view_lab_results,UHID219643,9816 2118 1271,prescriptions,True,Follow-up,123.116.235.120,Ahmedabad,Mobile,success,60
2026-02-06T22:04:06.771372,MED0147,prescribe_medication,UHID447821,6901 7330 4232,billing,True,Consultation,106.115.177.211,Bangalore,Tablet,success,48
2026-01-01T20:23:06.771377,MED0012,view_patient_record,UHID490512,3372 6387 3393,billing,True,Consultation,103.62.188.250,Visakhapatnam,Mobile,success,11
2026-01-21T09:58:06.771384,MED0066,view_patient_record,UHID699362,9198 9667 8130,patient_records,True,Treatment,117.57.143.25,Kanpur,Mobile,success,34
2026-02-14T04:49:06.771389,MED0105,emergency_access,UHID694110,3934 1656 2722,imaging,True,Follow-up,106.118.89.187,Ahmedabad,Hospital Workstation,success,0
2025-12-25T09:48:06.771395,MED0122,ayushman_verify,UHID848024,9243 8621 5401,billing,True,Emergency,1.144.103.232,Bangalore,Hospital Workstation,success,97
2026-02-03T04:15:06.771400,MED0109,view_lab_results,UHID503886,9499 1839 4913,lab_results,True,Follow-up,123.202.16.173,Jaipur,Hospital Workstation,success,86
2026-02-08T07:56:06.771405,MED0106,ayushman_verify,UHID167711,3758 7668 9159,billing,True,Emergency,27.203.164.9,Bangalore,Tablet,success,14
2026-02-07T20:24:06.771410,MED0024,view_patient_record,UHID557584,6211 5755 9466,patient_records,True,Emergency,115.241.229.50,Kochi,Mobile,success,54
2026-01-04T15:32:06.771416,MED0013,emergency_access,UHID375739,7301 9788 2418,billing,True,Treatment,106.172.37.33,Coimbatore,Tablet,success,1
2026-02-09T19:55:06.771421,MED0018,view_patient_record,UHID479530,6013 6969 3757,lab_results,True,Treatment,117.43.80.70,Lucknow,Tablet,success,28
2026-01-11T04:21:06.771426,MED0133,update_diagnosis,UHID726469,2946 2248 6544,billing,True,Follow-up,115.61.78.17,Chennai,Hospital Workstation,success,86
2026-02-16T23:17:06.771432,MED0103,update_diagnosis,UHID555847,8802 1768 1775,billing,True,Follow-up,123.10.157.247,Nagpur,Hospital Workstation,success,52
2026-01-19T12:55:06.771437,MED0132,update_diagnosis,UHID575496,4093 3259 4167,prescriptions,True,Treatment,117.99.115.204,Chennai,Hospital Workstation,success,63
2026-01-11T23:44:06.771442,MED0062,update_diagnosis,UHID432298,6191 9845 8715,patient_records,True,Follow-up,123.159.123.50,Vadodara,Tablet,success,82
2026-01-25T17:28:06.771447,MED0011,emergency_access,UHID280658,2735 9395 9033,patient_records,True,Treatment,1.192.40.158,Hyderabad,Mobile,success,93
2026-01-27T11:47:06.771452,MED0055,ayushman_verify,UHID860650,6454 8493 9228,prescriptions,True,Treatment,106.95.28.27,Delhi,Hospital Workstation,success,38
2026-02-05T11:26:06.771457,MED0086,prescribe_medication,UHID250043,5618 8902 5772,prescriptions,True,Follow-up,115.143.138.18,Nagpur,Hospital Workstation,success,74
2026-01-27T18:48:06.771462,MED0036,ayushman_verify,UHID261242,5950 8196 3034,prescriptions,True,Emergency,123.103.160.227,Visakhapatnam,Tablet,success,72
2026-02-03T00:00:06.771467,MED0150,discharge_patient,UHID762046,1027 8042 1246,imaging,True,Treatment,123.238.117.224,Visakhapatnam,Hospital Workstation,success,51
2026-02-07T13:03:06.771471,MED0065,prescribe_medication,UHID224098,3370 8568 6873,lab_results,True,Treatment,106.95.60.88,Hyderabad,Mobile,success,45
2026-01-02T09:02:06.771476,MED0100,update_diagnosis,UHID480064,6993 5198 7742,imaging,True,Treatment,27.55.141.117,Kolkata,Mobile,success,10
2026-01-14T20:51:06.771481,MED0070,view_patient_record,UHID871802,8503 1618 8327,billing,True,Follow-up,49.89.5.110,Hyderabad,Tablet,success,89
2026-01-08T02:55:06.771486,MED0004,prescribe_medication,UHID504753,4431 8013 5045,patient_records,True,Follow-up,123.91.134.247,Kanpur,Mobile,success,56
2026-02-19T06:05:06.771491,MED0143,update_diagnosis,UHID509588,7729 9126 3657,prescriptions,True,Consultation,117.94.59.22,Coimbatore,Hospital Workstation,success,7
2026-01-17T10:49:06.771496,MED0010,view_patient_record,UHID342854,2010 6237 2595,prescriptions,True,Follow-up,106.60.21.139,Surat,Tablet,success,25
2026-01-17T22:10:06.771500,MED0024,view_lab_results,UHID208412,8940 6080 6582,prescriptions,True,Emergency,123.140.35.183,Coimbatore,Mobile,success,38
2026-01-12T08:47:06.771505,MED0116,ayushman_verify,UHID368696,7387 4594 2491,billing,True,Emergency,117.172.25.73,Coimbatore,Hospital Workstation,denied,35
2026-01-24T08:48:06.771510,MED0092,view_patient_record,UHID248010,5245 9637 3414,billing,True,Consultation,1.196.214.83,Delhi,Hospital Workstation,success,70
2026-01-30T03:48:06.771514,MED0099,prescribe_medication,UHID803422,4301 7265 7649,prescriptions,True,Emergency,117.235.11.170,Bhopal,Hospital Workstation,success,77
2026-01-14T00:35:06.771519,MED0117,ayushman_verify,UHID476330,1059 6241 8638,patient_records,True,Treatment,106.100.167.50,Ahmedabad,Hospital Workstation,success,69
2026-01-25T20:47:06.771524,MED0054,ayushman_verify,UHID923719,7656 1100 9774,lab_results,True,Emergency,49.25.85.146,Kanpur,Hospital Workstation,success,87
2026-01-21T04:02:06.771529,MED0139,view_lab_results,UHID820364,9199 4364 9954,billing,True,Consultation,103.129.67.90,Kochi,Tablet,success,36
2026-01-01T01:37:06.771533,MED0023,discharge_patient,UHID629378,3286 9198 1861,patient_records,True,Follow-up,103.203.156.55,Visakhapatnam,Hospital Workstation,denied,35
2025-12-21T02:24:06.771538,MED0053,update_diagnosis,UHID472268,2903 7095 3257,prescriptions,True,Emergency,123.70.87.11,Ahmedabad,Tablet,success,92
2026-02-14T07:32:06.771543,MED0074,view_patient_record,UHID223738,5857 5885 7970,imaging,True,Emergency,115.122.134.15,Kochi,Tablet,success,17
2026-01-05T07:58:06.771547,MED0040,update_diagnosis,UHID132749,7109 4250 6564,prescriptions,True,Follow-up,1.9.128.199,Surat,Tablet,success,33
2026-01-18T06:06:06.771552,MED0021,view_patient_record,UHID177566,9459 1158 3165,lab_results,True,Follow-up,106.217.156.79,Indore,Hospital Workstation,denied,54
2026-01-05T23:17:06.771557,MED0131,view_patient_record,UHID747973,4526 7953 6510,patient_records,True,Emergency,106.198.28.123,Pune,Tablet,success,90
2026-02-16T00:46:06.771562,MED0121,prescribe_medication,UHID135770,3854 6529 4936,patient_records,True,Emergency,27.72.116.229,Hyderabad,Hospital Workstation,success,50
2026-01-27T03:23:06.771567,MED0027,prescribe_medication,UHID351336,3160 1367 5315,patient_records,True,Follow-up,27.5.110.245,Chandigarh,Tablet,success,19
2025-12-27T07:04:06.771571,MED0124,emergency_access,UHID459604,5626 5042 7624,prescriptions,True,Follow-up,49.147.208.37,Kolkata,Tablet,success,72
2025-12-25T14:23:06.771576,MED0097,ayushman_verify,UHID302811,7311 8635 6693,imaging,True,Consultation,49.7.245.5,Indore,Tablet,success,81
2026-02-15T11:50:06.771582,MED0138,view_lab_results,UHID321707,9042 7012 7031,prescriptions,True,Consultation,27.191.151.146,Kochi,Tablet,success,9
2025-12-25T11:24:06.771587,MED0021,ayushman_verify,UHID596249,6254 3571 6616,prescriptions,True,Treatment,117.43.168.75,Chennai,Tablet,success,49
2026-01-18T09:22:06.771592,MED0054,view_patient_record,UHID233961,8447 3954 9152,billing,True,Consultation,103.104.225.117,Bangalore,Hospital Workstation,success,19
2025-12-27T10:55:06.771597,MED0045,emergency_access,UHID889007,2356 7646 6565,patient_records,True,Treatment,1.109.34.163,Surat,Mobile,success,75
2026-02-12T21:27:06.771602,MED0091,update_diagnosis,UHID759587,8859 2096 5645,prescriptions,True,Treatment,49.61.49.91,Mumbai,Hospital Workstation,success,70
2026-01-22T00:21:06.771607,MED0010,emergency_access,UHID526265,6490 6172 7069,billing,True,Follow-up,117.84.119.127,Mumbai,Mobile,success,70
2026-01-09T03:05:06.771612,MED0038,discharge_patient,UHID866154,2347 2893 5152,patient_records,True,Treatment,49.162.72.198,Indore,Hospital Workstation,success,29
